yaml_file	total_tokens	protein_length	rna_length	dna_length	ligand_count	elapsed_seconds	memory_used_mb	memory_total_mb	memory_percent	gpu_util	temperature	success	job_runtime_seconds
gr24_Q8W033.yaml	550	550	0	0	1	46.323	12871	81920	15.71	100	67	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	46.852	12871	81920	15.71	100	66	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	47.387	12871	81920	15.71	100	68	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	47.92	12871	81920	15.71	100	68	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	48.448	12871	81920	15.71	100	68	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	48.983	12871	81920	15.71	100	69	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	49.511	12909	81920	15.76	61	67	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	50.044	12909	81920	15.76	97	69	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	50.581	12909	81920	15.76	97	70	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	51.108	12909	81920	15.76	97	71	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	51.637	12909	81920	15.76	97	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	52.167	12909	81920	15.76	97	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	52.695	12909	81920	15.76	97	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	53.231	12909	81920	15.76	97	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	53.76	12909	81920	15.76	96	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	54.286	12909	81920	15.76	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	54.814	12909	81920	15.76	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	55.341	12909	81920	15.76	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	55.872	12909	81920	15.76	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	56.399	12909	81920	15.76	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	56.927	12909	81920	15.76	96	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	57.454	12909	81920	15.76	97	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	57.982	12909	81920	15.76	97	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	58.513	12909	81920	15.76	96	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	59.045	12909	81920	15.76	97	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	59.577	12917	81920	15.77	30	69	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	60.103	12917	81920	15.77	3	65	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	60.63	12917	81920	15.77	8	62	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	61.159	12917	81920	15.77	7	60	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	61.689	557	81920	0.68	100	59	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	62.218	557	81920	0.68	0	57	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	62.746	557	81920	0.68	0	56	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	63.275	557	81920	0.68	0	55	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	63.804	557	81920	0.68	0	54	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	64.336	557	81920	0.68	0	53	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	64.853	557	81920	0.68	0	52	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	65.37	557	81920	0.68	0	51	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	65.891	557	81920	0.68	0	51	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	66.409	557	81920	0.68	0	50	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	66.931	557	81920	0.68	0	49	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	67.449	557	81920	0.68	0	49	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	67.987	557	81920	0.68	0	49	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	68.553	557	81920	0.68	0	48	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	69.071	557	81920	0.68	0	48	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	69.588	557	81920	0.68	0	47	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	70.107	557	81920	0.68	0	47	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	70.625	557	81920	0.68	0	47	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	71.144	557	81920	0.68	0	47	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	71.661	557	81920	0.68	0	46	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	72.179	557	81920	0.68	0	46	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	72.697	557	81920	0.68	0	46	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	73.215	557	81920	0.68	0	46	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	73.743	557	81920	0.68	0	46	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	74.26	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	74.776	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	75.305	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	75.828	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	76.362	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	76.88	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	77.398	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	77.913	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	78.43	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	78.959	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	79.478	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	79.999	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	80.516	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	81.038	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	81.579	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	82.106	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	82.634	557	81920	0.68	0	45	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	83.19	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	83.718	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	84.254	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	84.78	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	85.334	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	85.861	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	86.391	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	86.925	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	87.476	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	88.017	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	88.561	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	89.091	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	89.622	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	90.141	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	90.658	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	91.183	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	91.75	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	92.272	557	81920	0.68	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	92.797	937	81920	1.14	5	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	93.313	2697	81920	3.29	29	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	93.83	2697	81920	3.29	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	94.353	2697	81920	3.29	0	44	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	94.882	9737	81920	11.89	40	48	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	95.409	9737	81920	11.89	100	53	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	95.95	9737	81920	11.89	100	56	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	96.481	9737	81920	11.89	100	58	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	97.011	9737	81920	11.89	100	60	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	97.571	9737	81920	11.89	100	61	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	98.101	9737	81920	11.89	100	62	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	98.632	9737	81920	11.89	94	65	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	99.16	9737	81920	11.89	98	66	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	99.689	9737	81920	11.89	98	68	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	100.216	9737	81920	11.89	98	69	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	100.75	9737	81920	11.89	98	70	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	101.281	9737	81920	11.89	98	70	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	101.809	9737	81920	11.89	98	71	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	102.342	9737	81920	11.89	98	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	102.873	9737	81920	11.89	98	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	103.401	9737	81920	11.89	98	72	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	103.928	9737	81920	11.89	97	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	104.461	9737	81920	11.89	98	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	104.99	9737	81920	11.89	98	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	105.522	9737	81920	11.89	98	73	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	106.049	9737	81920	11.89	97	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	106.582	9737	81920	11.89	98	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	107.11	9737	81920	11.89	98	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	107.639	9737	81920	11.89	98	74	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	108.167	9737	81920	11.89	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	108.696	9737	81920	11.89	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	109.227	9737	81920	11.89	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	109.755	9737	81920	11.89	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	110.284	9737	81920	11.89	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	110.812	9737	81920	11.89	97	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	111.34	9745	81920	11.9	98	75	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	111.871	9753	81920	11.91	94	71	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	112.402	9753	81920	11.91	8	65	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	112.928	555	81920	0.68	7	63	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	113.458	555	81920	0.68	3	60	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	113.987	555	81920	0.68	0	59	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	114.521	519	81920	0.63	0	57	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	115.051	519	81920	0.63	0	56	True	115.85
gr24_Q8W033.yaml	550	550	0	0	1	115.581	0	81920	0.0	7	55	True	115.85
gr24_Q93W95.yaml	600	600	0	0	1	0.0	0	81920	0.0	0	54	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	0.528	0	81920	0.0	0	53	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	1.054	0	81920	0.0	0	52	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	1.582	0	81920	0.0	0	52	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	2.115	0	81920	0.0	0	50	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	2.696	0	81920	0.0	0	48	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	3.225	0	81920	0.0	0	47	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	3.747	0	81920	0.0	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	4.268	0	81920	0.0	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	4.789	0	81920	0.0	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	5.313	0	81920	0.0	0	44	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	5.854	0	81920	0.0	0	44	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	6.375	0	81920	0.0	0	43	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	6.905	0	81920	0.0	0	43	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	7.437	0	81920	0.0	0	43	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	7.968	0	81920	0.0	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	8.54	0	81920	0.0	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	9.071	0	81920	0.0	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	9.598	0	81920	0.0	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	10.127	0	81920	0.0	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	10.657	0	81920	0.0	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	11.186	0	81920	0.0	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	11.717	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	12.247	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	12.762	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	13.28	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	13.806	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	14.323	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	14.841	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	15.369	0	81920	0.0	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	15.887	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	16.406	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	16.924	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	17.463	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	17.982	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	18.501	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	19.022	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	19.542	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	20.064	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	20.583	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	21.102	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	21.622	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	22.144	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	22.679	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	23.196	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	23.712	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	24.235	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	24.751	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	25.267	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	25.788	0	81920	0.0	0	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	26.308	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	26.827	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	27.346	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	27.865	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	28.386	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	28.907	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	29.432	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	29.955	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	30.473	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	30.992	0	81920	0.0	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	31.535	21	81920	0.03	0	38	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	32.06	2533	81920	3.09	23	39	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	32.577	2609	81920	3.18	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	33.099	2609	81920	3.18	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	33.626	2609	81920	3.18	0	40	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	34.153	2609	81920	3.18	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	34.683	2609	81920	3.18	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	35.213	2965	81920	3.62	7	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	35.738	3109	81920	3.8	1	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	36.268	4295	81920	5.24	6	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	36.795	4295	81920	5.24	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	37.323	4295	81920	5.24	0	41	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	37.85	4295	81920	5.24	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	38.379	4295	81920	5.24	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	38.908	4295	81920	5.24	0	42	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	39.476	11177	81920	13.64	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	40.01	12161	81920	14.84	100	50	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	40.537	12167	81920	14.85	100	54	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	41.121	12167	81920	14.85	100	56	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	41.651	12167	81920	14.85	100	58	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	42.185	12167	81920	14.85	100	59	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	42.714	12167	81920	14.85	100	61	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	43.246	12167	81920	14.85	100	61	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	43.773	12167	81920	14.85	100	63	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	44.304	12167	81920	14.85	100	63	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	44.831	12167	81920	14.85	100	64	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	45.378	12167	81920	14.85	100	64	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	45.906	12167	81920	14.85	100	65	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	46.435	12167	81920	14.85	100	66	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	46.968	12167	81920	14.85	100	66	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	47.498	12167	81920	14.85	100	67	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	48.028	12167	81920	14.85	100	66	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	48.559	12167	81920	14.85	100	67	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	49.086	12167	81920	14.85	100	68	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	49.615	12167	81920	14.85	100	68	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	50.148	12167	81920	14.85	100	69	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	50.676	12205	81920	14.9	28	65	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	51.206	12205	81920	14.9	97	68	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	51.739	12205	81920	14.9	98	70	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	52.269	12205	81920	14.9	98	71	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	52.798	12205	81920	14.9	98	71	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	53.326	12205	81920	14.9	97	71	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	53.857	12205	81920	14.9	98	72	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	54.389	12205	81920	14.9	97	72	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	54.916	12205	81920	14.9	97	72	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	55.445	12205	81920	14.9	97	72	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	55.974	12205	81920	14.9	96	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	56.502	12205	81920	14.9	97	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	57.034	12205	81920	14.9	97	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	57.565	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	58.094	12205	81920	14.9	97	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	58.621	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	59.147	12205	81920	14.9	97	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	59.679	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	60.211	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	60.737	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	61.267	12205	81920	14.9	98	74	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	61.794	12205	81920	14.9	98	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	62.329	12205	81920	14.9	97	74	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	62.859	12213	81920	14.91	99	73	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	63.387	12213	81920	14.91	3	66	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	63.924	12213	81920	14.91	8	63	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	64.456	12213	81920	14.91	7	60	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	64.984	557	81920	0.68	100	58	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	65.512	557	81920	0.68	0	57	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	66.033	557	81920	0.68	0	56	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	66.556	557	81920	0.68	0	55	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	67.084	557	81920	0.68	0	54	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	67.604	557	81920	0.68	0	53	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	68.131	557	81920	0.68	0	52	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	68.655	557	81920	0.68	0	51	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	69.172	557	81920	0.68	0	51	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	69.69	557	81920	0.68	0	50	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	70.213	557	81920	0.68	0	49	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	70.73	557	81920	0.68	0	49	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	71.246	557	81920	0.68	0	48	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	71.767	557	81920	0.68	0	48	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	72.288	557	81920	0.68	0	48	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	72.808	557	81920	0.68	0	47	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	73.326	557	81920	0.68	0	47	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	73.848	557	81920	0.68	0	47	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	74.365	557	81920	0.68	0	47	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	74.88	557	81920	0.68	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	75.396	557	81920	0.68	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	75.917	557	81920	0.68	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	76.435	557	81920	0.68	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	76.956	557	81920	0.68	0	46	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	77.48	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	78.003	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	78.52	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	79.036	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	79.554	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	80.071	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	80.589	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	81.107	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	81.634	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	82.151	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	82.673	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	83.196	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	83.72	557	81920	0.68	0	45	True	109.26
gr24_Q93W95.yaml	600	600	0	0	1	84.243	557	81920	0.68	0	45	True	109.26
